관리번호,위도,경도
동_30-27,37.632718,127.063861
동_30-28,37.632917,127.06364
동_30-29,37.633738,127.062709
동_30-30,37.633953,127.062462
동_30-31,37.634184,127.062203
동_30-32,37.63442,127.061945
동_30-33,37.634688,127.061661
동_30-34,37.634916,127.061428
동_30-35,37.635156,127.061202
동_30-36,37.635428,127.060962
동_30-37,37.635687,127.060743
동_30-38,37.63595,127.060537
동_30-39,37.636205,127.060385
동_31-01,37.638167,127.05964
동_31-02,37.638427,127.059409
동_31-03,37.638717,127.059193
동_31-04,37.639007,127.058921
동_31-05,37.639343,127.058473
동_31-06,37.639515,127.058261
동_31-07,37.639679,127.058058
동_31-08,37.639846,127.057846
동_31-09,37.64002,127.057633
동_31-10,37.640203,127.057412
동_31-11,37.640372,127.057186
동_31-12,37.640564,127.056975
동_31-13,37.64075,127.056755
동_31-14,37.640951,127.056582
동_31-15,37.641172,127.056452
동_31-16,37.641411,127.056365
동_31-17,37.641653,127.056297
동_31-18,37.641936,127.056237
동_31-19,37.64223,127.056258
동_31-20,37.64254,127.056326
동_31-21,37.642864,127.056408
동_31-22,37.643239,127.056497
동_31-23,37.6436,127.056589
동_31-24,37.643956,127.05668
동_31-25,37.644303,127.056778
동_31-26,37.644633,127.056784
동_31-27,37.644929,127.056846
동_31-28,37.645138,127.057005
동_31-29,37.645214,127.056593
동_31-30,37.644915,127.056648
동_31-31,37.644623,127.05658
동_31-32,37.644321,127.056432
동_31-33,37.643959,127.056358
동_31-34,37.643605,127.056289
동_31-35,37.643264,127.056215
동_31-36,37.642892,127.056131
동_31-37,37.642556,127.056051
동_31-38,37.642171,127.055966
동_31-39,37.641748,127.055962
동_31-40,37.641352,127.056053
동_31-41,37.640994,127.056183
동_31-42,37.640633,127.056459
동_31-43,37.640253,127.056918
동_31-44,37.639955,127.057279
동_31-45,37.63969,127.057608
동_31-46,37.639426,127.05791
동_31-47,37.639175,127.058204
동_31-48,37.638929,127.058497
동_31-49,37.638679,127.058814
동_31-50,37.638406,127.059092
동_31-51,37.63815,127.05932
동_31-52,37.63787,127.059542
동_32-01,37.645843,127.05721
동_32-02,37.646182,127.057059
동_32-03,37.646515,127.056986
동_32-04,37.646865,127.05695
동_32-05,37.64716,127.056838
동_32-06,37.647442,127.056717
동_32-07,37.64772,127.056589
동_32-08,37.648027,127.056456
동_32-09,37.648336,127.056326
동_32-10,37.648648,127.056221
동_32-11,37.64895,127.056113
동_32-12,37.649254,127.055996
동_32-13,37.649548,127.055869
동_32-14,37.649849,127.055755
동_32-15,37.650151,127.05564
동_32-16,37.650484,127.05554
동_32-17,37.650805,127.055512
동_32-18,37.65113,127.055492
동_32-19,37.651445,127.05547
동_32-20,37.651762,127.055469
동_32-21,37.652152,127.05532
동_32-22,37.652523,127.055273
동_32-23,37.652772,127.055417
동_32-24,37.652748,127.054949
동_32-25,37.652531,127.055065
동_32-26,37.652157,127.055106
동_32-27,37.651783,127.05507
동_32-28,37.651439,127.055141
동_32-29,37.651124,127.055191
동_32-30,37.650805,127.055196
동_32-31,37.650475,127.055237
동_32-32,37.650144,127.055292
동_32-33,37.649834,127.055437
동_32-34,37.649529,127.055549
동_32-35,37.649233,127.055671
동_32-36,37.648929,127.055794
동_32-37,37.648627,127.055907
동_32-38,37.648334,127.056031
동_32-39,37.648014,127.056143
동_32-40,37.64772,127.056238
동_32-41,37.64743,127.05638
동_32-42,37.647133,127.056474
동_32-43,37.646841,127.056566
동_32-44,37.646513,127.056767
동_32-45,37.646167,127.056859
동_32-46,37.64589,127.056764
동_33-01,37.654733,127.055197
동_33-02,37.655057,127.055157
동_33-03,37.655388,127.055099
동_33-04,37.655738,127.05503
동_33-05,37.656102,127.054915
동_33-06,37.656436,127.054746
동_33-07,37.656817,127.054563
동_33-08,37.657181,127.054387
동_33-09,37.65753,127.054222
동_33-10,37.657863,127.054041
동_33-11,37.658208,127.053877
동_33-12,37.65854,127.05371
동_33-13,37.658883,127.053548
동_33-14,37.659234,127.053349
동_33-15,37.659572,127.053166
동_33-16,37.659903,127.052978
동_33-17,37.660249,127.052827
동_33-18,37.660623,127.05279
동_33-19,37.660911,127.052667
동_33-20,37.661205,127.052626
동_33-21,37.66144,127.05269
동_33-22,37.6615,127.052295
동_33-23,37.661221,127.052421
동_33-24,37.660926,127.052455
동_33-25,37.660638,127.05243
동_33-26,37.660262,127.052474
동_33-27,37.659898,127.052657
동_33-28,37.659566,127.052845
동_33-29,37.659218,127.053018
동_33-30,37.658874,127.053227
동_33-31,37.658513,127.053419
동_33-32,37.658201,127.05357
동_33-33,37.65782,127.053759
동_33-34,37.657523,127.053906
동_33-35,37.657194,127.054066
동_33-36,37.656848,127.054235
동_33-37,37.656452,127.054443
동_33-38,37.656102,127.054612
동_33-39,37.655735,127.05471
동_33-40,37.655403,127.054794
동_33-41,37.655092,127.054852
동_33-42,37.654735,127.054869
동_33-43,37.6544,127.05486
동_33-44,37.654088,127.05496
동_33-45,37.653663,127.054984
동_33-46,37.653213,127.054899
동_33-47,37.653526,127.0553
동_33-48,37.653688,127.05518
동_33-49,37.654089,127.055149
동_34-01,37.66192,127.052642
동_34-02,37.662404,127.052478
동_34-03,37.662927,127.052403
동_34-04,37.663348,127.052456
동_34-05,37.663778,127.052417
동_34-06,37.664188,127.052372
동_34-07,37.66458,127.052256
동_34-08,37.664852,127.052133
동_34-09,37.665086,127.05201
동_34-10,37.665354,127.051869
동_34-11,37.665619,127.051723
동_34-12,37.665868,127.051511
동_34-13,37.666146,127.051372
동_34-14,37.666515,127.051166
동_34-15,37.666831,127.050961
동_34-16,37.667125,127.050727
동_34-17,37.667348,127.050572
동_34-18,37.667558,127.050436
동_34-19,37.667778,127.050319
동_34-20,37.667995,127.050216
동_34-21,37.66822,127.050135
동_34-22,37.668436,127.050058
동_34-23,37.668669,127.049994
동_34-24,37.668921,127.049939
동_34-25,37.669175,127.049908
동_34-26,37.669438,127.049912
동_34-27,37.669706,127.049901
동_34-28,37.669961,127.049901
동_34-29,37.67022,127.049897
동_34-30,37.670473,127.049899
동_34-31,37.670717,127.049898
동_35-12,37.680375,127.051789
동_35-13,37.680039,127.051728
동_35-14,37.679709,127.051672
동_35-15,37.679384,127.051636
동_35-16,37.679029,127.051573
동_35-17,37.678662,127.0515
동_35-18,37.678322,127.051415
동_35-19,37.677962,127.051299
동_35-20,37.677607,127.051196
동_35-21,37.67725,127.051088
동_35-22,37.676879,127.050956
동_35-23,37.675585,127.050696
동_35-24,37.675861,127.05083
동_35-25,37.676136,127.050956
동_35-26,37.676413,127.051085
동_35-27,37.676673,127.051187
동_35-28,37.676972,127.0513
동_35-29,37.677272,127.051401
동_35-30,37.677557,127.051494
동_35-31,37.677811,127.051603
동_36-01,37.680941,127.052169
동_36-02,37.681314,127.05226
동_36-03,37.681698,127.052353
동_36-04,37.682073,127.052446
동_36-05,37.682467,127.052559
동_36-06,37.682794,127.052648
동_36-07,37.683148,127.052738
동_36-08,37.683476,127.052845
동_36-09,37.683819,127.053001
동_36-10,37.684147,127.053219
동_36-11,37.684422,127.053507
동_36-12,37.684662,127.053786
동_36-13,37.684842,127.053985
동_36-14,37.685031,127.054201
동_36-15,37.685214,127.054418
동_36-16,37.685377,127.054618
동_36-17,37.68555,127.054815
동_36-18,37.685676,127.055035
동_36-19,37.685334,127.055346
동_38-01,37.614032,127.072597
동_38-02,37.614291,127.072608
동_38-03,37.614574,127.072632
동_38-04,37.614819,127.072705
동_38-05,37.615077,127.072797
동_38-06,37.615438,127.072891
동_38-07,37.615653,127.07294
동_38-08,37.615857,127.072966
동_38-09,37.616046,127.072987
동_38-10,37.616278,127.072984
동_38-11,37.616471,127.072981
동_38-14,37.614974,127.072639
동_38-15,37.61512,127.07268
동_38-16,37.615274,127.072719
동_38-17,37.615421,127.072758
동_38-18,37.615569,127.072788
동_38-19,37.615716,127.072808
동_38-20,37.615874,127.072829
동_38-21,37.616009,127.072848
동_38-22,37.616276,127.07286
동_38-23,37.616449,127.07287
동_40-01,37.579492,127.078793
동_40-02,37.579834,127.07878
동_40-03,37.580182,127.078763
동_40-04,37.580527,127.078725
동_40-05,37.58092,127.078657
동_41-01,37.581373,127.078417
동_41-02,37.581638,127.078234
동_41-03,37.58189,127.078016
동_41-04,37.582155,127.077773
동_41-05,37.582414,127.077519
동_41-06,37.582683,127.077249
동_41-07,37.582322,127.077519
동_41-08,37.582259,127.077581
동_41-09,37.582198,127.077648
동_42-01,37.580552,127.076077
동_42-02,37.580753,127.076057
동_42-03,37.580943,127.075925
동_42-04,37.581139,127.075765
동_42-05,37.58135,127.075618
동_42-06,37.58157,127.07545
동_42-07,37.581794,127.075277
동_42-08,37.582008,127.075108
동_42-09,37.582247,127.074918
동_42-10,37.582483,127.074737
동_42-11,37.582725,127.074575
동_43-01,37.580154,127.076252
동_43-02,37.579994,127.076436
동_43-03,37.579792,127.076497
동_43-04,37.579529,127.076553
동_43-05,37.579243,127.076603
동_43-06,37.578937,127.076654
동_43-07,37.578639,127.076701
동_43-08,37.578348,127.076746
동_43-09,37.578056,127.076792
동_43-10,37.577778,127.07682
동_43-11,37.577483,127.076857
동_44-01,37.63033,127.065211
동_44-02,37.630665,127.065125
동_44-03,37.630983,127.065057
동_44-04,37.631322,127.064966
동_44-05,37.631656,127.064839
동_44-06,37.631965,127.064697
동_44-07,37.632229,127.064575
동_44-08,37.632451,127.064426
동_44-09,37.63267,127.064261
동_44-10,37.632871,127.06407
동_44-11,37.633091,127.064022
동_45-01,37.63215,127.062567
동_45-02,37.632101,127.062848
동_45-03,37.631907,127.06302
동_45-04,37.631685,127.063171
동_45-05,37.631457,127.063292
동_45-06,37.631226,127.063402
동_45-07,37.630973,127.063494
동_45-08,37.630717,127.06357
동_45-09,37.630503,127.063674
동_45-10,37.630274,127.063758
동_45-11,37.630043,127.063841
동_45-12,37.629814,127.063906
방화터널-01,37.58365,126.816755
방화터널-02,37.58362,126.817098
방화터널-03,37.583614,126.817431
방화터널-04,37.583615,126.817755
방화터널-05,37.583633,126.818085
방화터널-06,37.583662,126.818443
북부_01-01,37.602415,127.039839
북부_01-02,37.602384,127.040245
북부_01-03,37.602356,127.040639
북부_01-04,37.60235,127.041038
북부_01-05,37.602406,127.041427
북부_01-06,37.602524,127.041794
북부_01-07,37.602673,127.042127
북부_01-08,37.602884,127.042408
북부_01-09,37.603104,127.04266
북부_01-10,37.603308,127.042894
북부_01-11,37.603516,127.04317
북부_01-12,37.603699,127.043439
북부_01-13,37.603886,127.043725
북부_01-14,37.604055,127.044025
북부_01-15,37.604213,127.04433
북부_01-16,37.604365,127.044639
북부_01-17,37.604536,127.044958
북부_01-18,37.60469,127.045253
북부_01-19,37.604843,127.04555
북부_01-20,37.604997,127.04584
북부_01-21,37.605142,127.046117
북부_01-22,37.605294,127.046401
북부_01-23,37.605444,127.046682
북부_01-24,37.605597,127.046978
북부_01-25,37.605754,127.047275
북부_01-26,37.605906,127.047561
북부_01-27,37.606061,127.047856
북부_01-28,37.606214,127.048148
북부_01-29,37.60414,127.044212
북부_01-30,37.604307,127.044567
북부_01-31,37.60447,127.044884
북부_01-32,37.604603,127.045141
북부_02-01,37.606371,127.048459
북부_02-02,37.606544,127.04877
북부_02-03,37.606705,127.04909
북부_02-04,37.606867,127.0494
북부_02-05,37.607022,127.049688
북부_02-06,37.607182,127.049989
북부_02-07,37.607335,127.050271
북부_02-08,37.607477,127.05055
북부_02-09,37.607632,127.050844
북부_02-10,37.607796,127.051158
북부_02-11,37.607963,127.051484
북부_02-12,37.608127,127.051806
북부_02-13,37.608302,127.052129
북부_02-14,37.608485,127.052476
북부_02-15,37.608674,127.052843
북부_02-16,37.608865,127.053202
북부_02-17,37.609048,127.053552
북부_02-18,37.609218,127.05389
북부_02-19,37.609399,127.054225
북부_02-20,37.609567,127.054552
북부_02-21,37.609739,127.054887
북부_02-22,37.606708,127.048775
북부_02-23,37.606581,127.048524
북부_02-24,37.606455,127.04828
북부_02-25,37.606327,127.048039
북부_02-26,37.606197,127.047787
북부_02-27,37.60606,127.047523
북부_02-28,37.605933,127.047282
북부_02-29,37.605815,127.047044
북부_02-30,37.605684,127.046796
북부_02-31,37.605548,127.046531
북부_02-32,37.605412,127.046281
북부_02-33,37.605286,127.046025
북부_02-34,37.605154,127.045768
북부_02-35,37.605021,127.045516
북부_02-36,37.604889,127.045258
북부_02-37,37.606467,127.048956
북부_02-38,37.606324,127.048694
북부_02-39,37.606178,127.048426
북부_02-40,37.606036,127.04816
북부_02-41,37.6059,127.04789
북부_02-42,37.605757,127.047616
북부_02-43,37.605603,127.04733
북부_02-44,37.605452,127.04705
북부_02-45,37.605298,127.046746
북부_02-46,37.605138,127.04645
북부_02-47,37.604988,127.046169
북부_02-48,37.604847,127.045906
북부_02-49,37.607729,127.05097
북부_02-50,37.607573,127.050758
북부_02-51,37.607422,127.050412
북부_03-01,37.609913,127.055237
북부_03-02,37.610105,127.055587
북부_03-03,37.610274,127.055919
북부_03-04,37.610445,127.056241
북부_03-05,37.610623,127.056585
북부_03-06,37.610811,127.056931
북부_03-07,37.610992,127.057275
북부_03-08,37.611168,127.057612
북부_03-09,37.61134,127.057941
북부_03-10,37.61151,127.058261
북부_03-11,37.611671,127.058569
북부_03-12,37.611828,127.05887
북부_03-13,37.611991,127.059192
북부_03-14,37.612171,127.059537
북부_03-15,37.612338,127.059849
북부_03-16,37.612516,127.060165
북부_03-17,37.612707,127.06047
북부_03-18,37.612895,127.060793
북부_03-19,37.613084,127.061115
북부_03-20,37.613266,127.061425
북부_03-21,37.613438,127.061711
북부_03-22,37.613617,127.062004
북부_03-23,37.613784,127.062296
북부_03-24,37.613931,127.062592
북부_03-25,37.614069,127.062921
북부_03-26,37.614181,127.063276
북부_03-27,37.614265,127.063648
북부_03-28,37.614339,127.064027
북부_03-29,37.611935,127.059021
북부_03-30,37.611623,127.05842
북부_03-31,37.611427,127.058142
북부_04-01,37.614431,127.064451
북부_04-02,37.614507,127.064832
북부_04-03,37.614586,127.065216
북부_04-04,37.614659,127.065578
북부_04-05,37.614735,127.065953
북부_04-06,37.614805,127.066315
북부_04-07,37.614883,127.066693
북부_04-08,37.614958,127.067066
북부_04-09,37.615032,127.067441
북부_04-10,37.615106,127.067806
북부_04-11,37.61518,127.068182
북부_04-12,37.61526,127.068562
북부_04-13,37.615331,127.068917
북부_04-14,37.615402,127.069269
북부_04-15,37.615475,127.069639
북부_04-16,37.61555,127.070009
북부_04-17,37.615624,127.070368
북부_04-18,37.615702,127.070761
북부_04-19,37.615777,127.07114
북부_04-20,37.615857,127.071546
북부_04-21,37.615939,127.071973
북부_04-22,37.616025,127.072389
북부_04-23,37.616109,127.072809
북부_04-24,37.615516,127.06912
북부_04-25,37.615574,127.069419
북부_04-26,37.615633,127.06971
북부_04-27,37.615731,127.069947
북부_04-28,37.615892,127.070114
북부_04-29,37.616106,127.070182
북부_04-30,37.616319,127.070145
북부_04-31,37.61654,127.07011
북부_04-32,37.616766,127.070088
북부_04-33,37.616992,127.070078
북부_04-34,37.617207,127.070072
북부_04-35,37.617428,127.07008
북부_04-36,37.617658,127.070079
북부_04-37,37.615231,127.069128
북부_04-38,37.615287,127.069421
북부_04-39,37.615344,127.0697
북부_04-40,37.61538,127.069981
북부_04-41,37.615311,127.070234
북부_04-42,37.615157,127.070417
북부_04-43,37.614939,127.070462
북부_04-44,37.614707,127.070455
북부_04-45,37.614475,127.070449
북부_04-46,37.614245,127.070444
북부_04-47,37.614018,127.070441
북부_04-48,37.61379,127.07043
북부_04-49,37.61356,127.070422
북부_04-50,37.613331,127.070413
북부_04-51,37.614589,127.070509
북부_04-52,37.614363,127.070501
북부_04-53,37.614138,127.070488
북부_04-54,37.616213,127.073217
북부_04-55,37.616318,127.073604
북부_04-56,37.616438,127.073971
북부_04-57,37.616562,127.074322
북부_04-58,37.615362,127.069109
북부_04-59,37.615323,127.068749
북부_05-05,37.616693,127.074681
북부_05-06,37.616821,127.075031
북부_05-07,37.616939,127.07536
북부_05-08,37.61706,127.075694
북부_05-09,37.617181,127.076022
북부_05-10,37.617303,127.076363
북부_05-11,37.617421,127.076699
북부_05-12,37.617547,127.077029
북부_05-13,37.617662,127.077347
북부_05-14,37.617781,127.077671
북부_05-15,37.617891,127.077977
북부_05-16,37.618008,127.0783
북부_05-17,37.618126,127.078612
북부_05-18,37.618244,127.078947
북부_05-19,37.618366,127.079288
북부_05-20,37.618488,127.079628
북부_05-21,37.61861,127.079973
북부_05-22,37.618729,127.080302
북부_05-23,37.618845,127.080621
북부_05-24,37.618957,127.080943
북부_05-25,37.619067,127.081281
북부_05-26,37.619166,127.081618
북부_05-27,37.619264,127.081963
북부_05-28,37.619367,127.082307
북부_05-29,37.61947,127.082646
북부_05-30,37.619574,127.082994
북부_05-31,37.61967,127.083322
북부_05-32,37.619766,127.083684
북부_05-33,37.617866,127.077828
북부_06-01,37.618211,127.090801
북부_06-02,37.618368,127.090472
북부_06-03,37.618522,127.09013
북부_06-04,37.618686,127.089774
북부_06-05,37.618849,127.08942
북부_06-06,37.619002,127.089075
북부_06-07,37.619168,127.088714
북부_06-08,37.619333,127.088357
북부_06-09,37.6195,127.087983
북부_06-10,37.619663,127.087627
북부_06-11,37.619799,127.087242
북부_06-12,37.619915,127.086847
북부_06-13,37.619995,127.086435
북부_06-14,37.620048,127.086003
북부_06-15,37.620067,127.085594
북부_06-16,37.620049,127.085203
북부_06-17,37.620022,127.084811
북부_06-18,37.619955,127.08442
북부_06-19,37.61987,127.08406
북부_06-21,37.618285,127.090624
북부_07-01,37.621248,127.087096
북부_07-02,37.620977,127.087183
북부_07-03,37.620687,127.087285
북부_07-04,37.620391,127.0874
북부_07-05,37.620074,127.087498
북부_07-06,37.619792,127.087583
북부_07-07,37.619518,127.087696
북부_07-08,37.619275,127.087849
북부_07-09,37.619076,127.088026
북부_07-10,37.61891,127.088275
북부_07-11,37.618787,127.088548
북부_07-12,37.618668,127.088809
북부_07-13,37.618547,127.089096
북부_07-14,37.618425,127.0894
북부_07-15,37.6183,127.089743
북부_07-16,37.618178,127.090133
북부_07-17,37.618053,127.090492
북부_07-18,37.617918,127.090865
북부_07-19,37.617797,127.091228
북부_07-20,37.617677,127.091587
북부_07-21,37.617556,127.091954
북부_07-22,37.617438,127.092337
북부_07-23,37.617341,127.092713
북부_07-24,37.617243,127.093072
북부_07-25,37.617189,127.093478
북부_08-01,37.617104,127.093849
북부_08-02,37.617044,127.094212
북부_08-03,37.616988,127.094587
북부_08-04,37.616929,127.094968
북부_08-05,37.616868,127.095352
북부_08-06,37.616809,127.095718
북부_08-07,37.616753,127.096082
북부_08-08,37.616698,127.096434
북부_08-09,37.616643,127.096793
북부_08-10,37.616588,127.097144
북부_08-11,37.616537,127.097478
북부_08-12,37.616488,127.097809
북부_08-13,37.616434,127.098144
북부_08-14,37.616379,127.098487
북부_08-15,37.616311,127.098812
북부_08-16,37.616249,127.099152
북부_08-17,37.616177,127.099503
북부_08-18,37.616107,127.099834
북부_09-01,37.615371,127.102469
북부_09-02,37.615371,127.102764
북부_09-03,37.615322,127.103061
북부_09-04,37.615268,127.103362
북부_09-05,37.615212,127.103671
북부_09-06,37.615152,127.103983
북부_09-07,37.615086,127.104277
북부_09-08,37.615014,127.104581
북부_09-09,37.614925,127.104895
북부_09-10,37.614819,127.105235
북부_09-11,37.614688,127.105603
북부_09-12,37.614558,127.105968
북부_09-13,37.614437,127.106328
북부_09-14,37.614325,127.106698
북부_09-15,37.614202,127.107051
북부_09-16,37.61408,127.107408
북부_09-17,37.613951,127.107768
북부_09-18,37.613831,127.108107
북부_09-19,37.613698,127.108461
북부_09-20,37.613584,127.108773
북부_09-21,37.61347,127.109063
북부_09-22,37.613346,127.109351
북부_09-23,37.613218,127.109627
북부_09-24,37.613075,127.109895
북부_09-25,37.612927,127.110173
북부_09-26,37.612772,127.110452
북부_09-27,37.612603,127.110716
북부_09-28,37.612426,127.110992
북부_09-29,37.612243,127.111285
북부_09-30,37.61204,127.111584
북부_09-31,37.611835,127.111895
북부_09-32,37.611651,127.112184
북부_09-33,37.611473,127.112458
북부_09-34,37.611296,127.112745
북부_09-35,37.611127,127.113048
북부_09-36,37.610979,127.11336
북부_09-37,37.610839,127.113689
북부_09-38,37.610731,127.114026
북부_09-39,37.610564,127.11476
북부_09-40,37.610505,127.115358
북부_09-41,37.610484,127.115947
북부_09-42,37.610478,127.116505
북부_09-43,37.610718,127.11607
북부_09-44,37.610708,127.115559
북부_09-45,37.61073,127.11507
북부_09-46,37.61085,127.114405
북부_09-47,37.610938,127.114076
북부_09-48,37.61106,127.113746
북부_09-49,37.611194,127.113427
북부_09-50,37.611347,127.113116
북부_09-51,37.611526,127.112814
북부_09-52,37.611703,127.112531
북부_09-53,37.611874,127.11226
북부_09-54,37.612052,127.111993
북부_09-55,37.612233,127.111719
북부_09-56,37.612416,127.111429
북부_09-57,37.612594,127.111159
북부_09-58,37.612777,127.110862
북부_09-59,37.612942,127.110579
북부_09-60,37.613104,127.11032
북부_09-61,37.613259,127.110059
북부_09-62,37.613399,127.109775
북부_09-63,37.613529,127.109467
북부_09-64,37.613657,127.109174
북부_09-65,37.613775,127.108871
북부_09-66,37.613888,127.108573
북부_09-67,37.614004,127.108255
북부_09-68,37.614116,127.107939
북부_09-69,37.614234,127.107605
북부_09-70,37.614356,127.107275
북부_09-71,37.614484,127.106927
북부_09-72,37.614601,127.106618
북부_09-73,37.614735,127.10628
북부_09-74,37.614868,127.105946
북부_09-75,37.615017,127.105584
북부_09-76,37.61515,127.105236
북부_10-01,37.616146,127.100217
북부_10-02,37.61607,127.10063
북부_10-03,37.616005,127.101071
북부_10-04,37.615931,127.101507
북부_10-05,37.615844,127.101945
북부_10-06,37.615752,127.102377
북부_10-07,37.615647,127.102794
북부_10-08,37.615543,127.103196
북부_10-09,37.615423,127.103612
북부_10-10,37.615286,127.104023
북부_10-11,37.615138,127.104449
북부_10-12,37.615403,127.104324
북부_10-13,37.615543,127.103897
북부_10-14,37.615665,127.103504
북부_10-15,37.615779,127.103107
북부_10-18,37.615883,127.102712
북부_10-19,37.615966,127.102337
북부_10-20,37.616053,127.101928
북부_10-22,37.616037,127.100158
북부_10-23,37.615964,127.100466
북부_10-24,37.615891,127.10078
북부_10-25,37.615808,127.101097
북부_10-26,37.615697,127.101399
북부_10-27,37.615543,127.101612
북부_10-28,37.615348,127.101685
북부_10-33,37.616131,127.101529
북부_10-34,37.616198,127.101134
북부_10-36,37.616316,127.101031
북부_10-37,37.616363,127.10068
북부_10-38,37.616404,127.100375
북부_10-39,37.616443,127.100067
북부_11-01,37.616987,127.096362
북부_11-02,37.617037,127.096039
북부_11-03,37.617095,127.095704
북부_11-04,37.617142,127.095364
북부_11-05,37.617203,127.095026
북부_11-06,37.617253,127.094688
북부_11-07,37.617303,127.094373
북부_11-08,37.617356,127.094047
북부_11-09,37.616941,127.096692
북부_11-10,37.616894,127.097021
북부_11-11,37.616842,127.097351
북부_11-12,37.616787,127.097695
북부_11-13,37.616737,127.098034
북부_11-14,37.616692,127.098369
북부_11-15,37.616642,127.098689
북부_11-16,37.616596,127.099044
북부_11-17,37.616544,127.099374
북부_11-18,37.616496,127.099712
북부_12-01,37.617416,127.093698
북부_12-02,37.617491,127.093342
북부_12-03,37.617578,127.092992
북부_12-04,37.617689,127.092603
북부_12-05,37.617834,127.092253
북부_12-06,37.618002,127.091862
북부_12-07,37.618169,127.091502
북부_12-08,37.618336,127.091129
북부_12-09,37.618506,127.090766
북부_12-10,37.618674,127.090391
북부_12-11,37.618839,127.09004
북부_12-12,37.618989,127.089708
북부_12-13,37.61913,127.089392
북부_12-14,37.619271,127.089087
북부_12-15,37.619406,127.08877
북부_12-16,37.619574,127.088474
북부_12-17,37.619751,127.088213
북부_12-18,37.619953,127.088
북부_12-19,37.620171,127.087832
북부_12-20,37.620412,127.087707
북부_12-21,37.620666,127.087639
북부_12-22,37.620924,127.087605
북부_12-23,37.621177,127.087544
북부_12-24,37.621426,127.087465
북부_13-01,37.616311,127.101746
북부_13-02,37.616441,127.101525
북부_13-03,37.616593,127.101426
북부_13-04,37.617116,127.102362
북부_13-05,37.616991,127.102556
북부_13-06,37.616695,127.1027
북부_13-07,37.617609,127.10319
북부_13-08,37.617384,127.103039
북부_13-09,37.617242,127.102661
북부_13-10,37.61713,127.102125
북부_13-11,37.617147,127.10203
북부_13-12,37.617064,127.101673
북부_13-13,37.616881,127.101445
북부_13-14,37.616602,127.101346
북부_13-15,37.616419,127.101257
북부_14-01,37.61574,127.104126
북부_14-02,37.615939,127.103994
북부_14-03,37.616134,127.10402
북부_14-04,37.616316,127.103983
북부_14-05,37.616515,127.103888
북부_14-06,37.616689,127.103734
북부_14-07,37.616699,127.103509
북부_14-08,37.616658,127.103293
북부_14-09,37.616559,127.1031
북부_14-10,37.616848,127.103553
북부_14-11,37.61703,127.103488
북부_14-12,37.617261,127.103509
서호교01-01,37.545246,126.908854
서호교01-02,37.545182,126.908894
서호교01-03,37.545121,126.908933
서호교01-04,37.545064,126.908973
서호교02-01,37.530902,126.950552
서호교02-02,37.530851,126.950594
서호교02-03,37.530851,126.950678
서호교02-04,37.53085,126.950759
서호교02-05,37.530848,126.950837
서호교02-06,37.530846,126.950925
서호교02-07,37.530842,126.951006
서호교02-08,37.530905,126.951046
아차산01-01,37.549445,127.110724
아차산01-02,37.549161,127.110653
아차산02-01,37.565707,127.119426
아차산02-02,37.565452,127.119431
아차산02-03,37.56558,127.119234
아차산02-04,37.565584,127.119629
아천IC 01-01,37.572583,127.128405
아천IC 01-02,37.572298,127.128312
아천IC 01-03,37.572038,127.12838
아천IC 01-04,37.571942,127.1285
아천IC 01-05,37.571848,127.128607
아천IC 01-06,37.571815,127.128765
아천IC 01-07,37.571771,127.128916
아천IC 01-08,37.571796,127.129078
아천IC 01-09,37.571807,127.129292
아천IC 01-10,37.571901,127.129509
아천IC 01-11,37.571981,127.129719
아천IC 01-12,37.572058,127.12987
아천IC 01-13,37.572121,127.130056
아천IC 01-14,37.5722,127.130201
아천IC 01-15,37.57229,127.130452
아천IC 01-16,37.572386,127.130635
아천IC 01-17,37.572457,127.130838
아천IC 01-18,37.57255,127.131014
아천IC 01-19,37.572629,127.131238
아천IC 01-20,37.572307,127.130544
아천IC 01-21,37.572139,127.130145
아천IC 02-01,37.570908,127.127702
아천IC 02-02,37.571176,127.128087
아천IC 02-03,37.571353,127.128402
아천IC 02-04,37.571548,127.12865
아천IC 02-05,37.57169,127.128902
아천IC 02-06,37.571761,127.129032
아천IC 02-07,37.571865,127.129271
아천IC 02-08,37.571964,127.129466
아천IC 02-09,37.572036,127.129669
아천IC 02-10,37.572123,127.129838
아천IC 02-11,37.572174,127.129997
아천IC 02-12,37.57225,127.130134
아천IC 02-13,37.572342,127.130387
아천IC 02-14,37.572442,127.130582
아천IC 02-15,37.572511,127.130792
아천IC 02-16,37.572603,127.130959
아천IC 02-17,37.572679,127.13118
아천IC 02-18,37.572787,127.131338
아천IC 02-19,37.572889,127.131462
아천IC 02-20,37.573063,127.131478
아천IC 02-21,37.573192,127.131474
아천IC 02-22,37.573348,127.131363
아천IC 02-23,37.57346,127.131289
아천IC 02-24,37.573546,127.131122
아천IC 02-25,37.573598,127.130976
아천IC 02-26,37.572396,127.130457
아천IC 02-27,37.572227,127.130049
아천IC 03-01,37.572361,127.128095
아천IC 03-02,37.571923,127.127977
아천IC 03-03,37.571636,127.12785
아천IC 03-04,37.571326,127.127684
아천IC 03-05,37.570997,127.12724
아천IC 03-06,37.570737,127.126705
아천IC 04-01,37.572964,127.12995
아천IC 04-02,37.573157,127.129909
아천IC 04-03,37.573316,127.129886
아천IC 04-04,37.573439,127.129973
아천IC 04-05,37.573528,127.130107
